id,user_id,text,label
201257119494840320,398684555,@katewwfc Last night I dreamt it was tomorrow's game and you invaded the pitch to throw your scarf at Roger Johnson. Weird.,neutral
264053106000683008,74863916,"@JohnKincade Christian Ponder & Samantha Steele, not Jenn Brown. Steele was hanging out with Les Miles on Tuesday.",neutral
248644215775563776,338100781,"I'm determined to watch The Vow tomorrow, I still haven't seen it!",neutral
262277078324498432,296320231,YES we have the NUFC vs West Brom LIVE on our tv's Newcastle United are back at ST JAMES PARK for the 1st time in... http://t.co/q2GjHsSI,positive
101843919100313600,102393255,"http://t.co/EX9q5wX - #ElastixWorld first Sponsors - Mexico City  November 3rd and 4th, see you all there #fb",neutral
264252192494600192,91316071,Nigeria beach soccer team have booked a place in the last four of a Dubai invitational tournament after they beat Japan 6-5 on Thursday.,neutral
100503331952271360,78645751,"Hmm.. Sby deh. RT @tujukutu: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August",neutral
263627435180978176,365353106,"Demba Ba is rated as '50-50' to make Newcastle United's trip to Liverpool on Sunday, with the striker nursing a calf injury.",neutral
255858261721485312,420773425,@RandiiGreene @austin_ormond boom. Take that Austin. Randi are you wearing your pink shirt tomorrow or dressing for America day?,neutral
258303447831552000,114321203,I have played through Mass Effect 3 16times and just started my 17th run only diffrence thia time is default femshep xD,neutral
106435132289843200,91995755,RT @Johnny_Shah: Comedy Central RT @Lord_Sugar What channel is Arsenal game on tonight,neutral
261067856421203968,15845518,"I may go off the grid till 11/7. ""Christians"" keep driving me further from Christianity. Pregnancy after rape is science, not ""God's will.""",negative
197940186934558720,34825306,"""@Dula2fr3sh next saturday i should be back in the city."" Oh shit.. well yea he'll still be here. u get the room w/ the 74'' HD Tv lol",negative
262376030457704449,15595632,"... may be that's why BJP is defending Gadkari: they are all in the 'game'. As Shourie famously said, Cong & BJP are now one  party.",positive
103535813710712834,52636145,"everyone drink Tony Romo says he had a no-alcohol bachelor party: By Tom Weir, USA TODAY Details o... http://t.co/xNcpP15 who will last",neutral
264167471974580224,766626499,@Gwendolyn__ I better have a seat by you and Katie tomorrow! Can you say #party?,positive
257813936324362240,202119297,Capello: I'll Tweak Lineup for Azerbaijan Game: Coach Fabio Capello said Monday he will tweak the Russian lineup... http://t.co/Qsa7KgiQ,neutral
111929406846545920,28983293,balls. i forgot celebrity juice was on tonight.,negative
118167201797775360,227179643,"RT @PeterBurnsRadio: Curtis Painter is totally going to get lucky tonight, probably with another girl that looks just like him",positive
256670157160714240,35370208,"#WWE Creative seems so out of control lately, the next PPV may as  well have  Mick Foley v. Dude Love in a ""Mr. Socko"" match for Buys.",neutral
263577785782644736,189442867,"Knowing the movie industry in Kumasi, a movie a titled ""Ayariga for President"" may not be too far away. Please don't disappoint me#BoxOffice",positive
264250418866049024,448971125,@TheXclass @toddstarnes Actually Todd here is starving for a theocracy; nothing new under the sun. Fox fans those flames. Easy to sell fear,negative
258762578539462656,329348199,On the net looking to buy a house in Rosedale by April at least 4bdrms n 2full baths,neutral
264054419501498368,100166568,Clippers vs Lakers Tomorrow! You all are about to be 0-11!,positive
264067051595915266,156661657,DEEJAYING this FRIDAY in THE FIRST CHOP it's CHRIS actual SMITH with a smashing mish mashing of TUNES from Stoke... http://t.co/N3W1Dkrv,positive
101103966657581056,16530805,@AccessWinnipeg Thanks for the heads up on the SportChek 50% off Jets promo. Got some gear tonight.,neutral
102962966323937280,339925576,@Tayyl0rgang you won't see me tomorrow :( on my way home from Alabama...,negative
263506900858060800,735753764,STAR wishes all the #students at @BrandeisU a #stressfree time registering for classes. May sage be with you @brandeis_lts,positive
260832035642413056,267357551,Saturday 27/10/12 Regal in session with The Big Tunes Crew @ the Iguana Reading more niceness to keep ya skanking hard.,positive
111329879475232768,16157222,"Ask for Lil Wayne, get Michael Jackson. Bug me about Wiz Khalifa, get Guns & Roses. The point of the night is to step outside the matrix..",negative
263854404371890179,523131934,I'm so gonna snatch up all the leftover #Halloween candy at CVS tomorrow #letmeloveyou,positive
255546419484700672,53002531,Look out for the Goon tape by Rocket droppin tomorrow and Underdogs Do Win by Yung Brodee I got beats on both this shit don't stop! #wescoas,neutral
264145778774265857,613961415,DECA meeting tomorrow in the media center at 7:30am. We have a lot of stuff to talk about and breakfast will be provided!,neutral
244564867900665856,796660064,i recorded some Diablo III. And i will edit and upload it tomorrow,neutral
260017992606314496,221769011,#SAFC have brought on former #NUFC striker Louis Saha. The Frenchman is 6/1 to score the 2nd goal of this game. The draw is a 9/4 chance!,neutral
258379289462968320,494366588,"Monta Ellis commits his 1st foul! He's cold with 2 missed FTs, a foul and a miss to start Q3. #Bucks trail #Bulls 70-60, mid Q3.",negative
264107266163212288,472511677,"State qualifiers, young Life, short day tomorrow lifes pretty damn good(;",positive
263870369541271553,92226862,"Watch by mid December, Dwight Howard is gonna want a trade BACK to Orlando!!!",neutral
259271052906074112,29283211,LOCAL SPORTS: Special to the News-Sun: PLANT CITY - The Highlands Youth Football and Cheer Organization (HYFC) t... http://t.co/Kgy7m7vH,neutral
237426623908040704,153293907,"Playing @garbage all day to prep for tomorrow's concert at Fort Canning. Go, baby, go go!",positive
256075828117508096,40859723,"Remember this? Santorum: Romney, Obama healthcare mandates one and the same http://t.co/sIoG48TO #TheRealRomney @Lis_Smith @truthteam2012",neutral
264196080764321793,235855923,"@judybuenviaje Good Morning, Hong Kong!  Meme pa ang kasama ko, may headache :(  What's the jap resto again in LKF other than Ippudo?",neutral
262779527531466752,331426477,Highlight of that game was the bottom of the 10th. Some guy chillin with a John 3:16 sign behind home. Sup bro.,positive
264216735694069760,619575390,omg the music video comes out tomorrow! Btw I still can't get over Harry's voice :') http://t.co/o4mv73DI,negative
263811073726099457,144358410,Physics tomorrow is going to be a shit show,negative
100320179166265344,179606709,"I haven't talked to you since July 19 th and all you can say is ""So do you like Beyonce's new cd"" GTFO",negative
252967447559299072,604798171,DR.EGGS LIVE IN HONG KONG with an another Super band: Halcyon. OCTOBER 20 at BACKSTAGE LIVE.  Get your ticket... http://t.co/0r6C3SrJ,positive
264194276924211200,24935882,"VH1's storytellers is coming back on Nov 11, my birthday! Coincidence? Nah, someone just finally loves me.",positive
194781587131469825,512056278,Anyone heading to H&M on Thurs to shop the Fashion v AIDS collection? Sneak Peek here: http://t.co/G6bEVwbT via @CollegeFashion,neutral
248389866558214144,833155597,"@GuildWars2 C'mon guys fix this please, i dont want this to end up how Diablo III did.......        :.(",negative
260895068355969026,591460030,"Might have to go for a Plan B on my Halloween costume, unless the stars align tomorrow. WHY is Halloween on a Wed? #awkwardrushedplanning",neutral
249228128302551040,160639448,"At the first Grammy Awards, held on 4 May 1959, Domenico Modugno beat out Frank Sinatra and Peggy Lee for the Record of the Year,with Volare",neutral
263987745465192448,379004709,"I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)",negative
105255718269104128,111005623,Nikki Walker will miss Rugby World Cup on account of the knee injury he sustained yesterday v Italy. Details on www.scotlandrugbyteam.org.,negative
101012914307215360,35521107,Final Destination 5 is coming out soon. I never thought they'd make a 5th one! #youcantcheatdeath,neutral
261873054760701952,35927755,Remember to RSVP for our FREE Writer's Workshop next Thursday with Rosanne Bane.  Rosanne is a Creativity Coach &... http://t.co/63zkIM3A,neutral
260225895065849856,739428984,"Incredible pass from Vick to Kyle Williams. Williams out jumps Carr in the end zone, 21-0 in 2nd.",positive
263944920878944256,574228833,"@SWIRV_nation Hellyeaa ahaha, One of the 1st streets on Niggas !",positive
100047849340940290,23155633,Today a white boy told me nicki minaj was the best female rapper. I beg to differ. Since when do schizophrenics get recognized like that?,negative
118151194928623616,233346915,Nuit Blanche is this weekend and with it comes seeing people I miss a lot. WHY ISN'T IT SATURDAY YET?!?! #fb,negative
264131198404673536,440999140,@headder_means23 aj wants to go to the pacers game saturday if there is any tickets,neutral
215722813619847168,404235335,"Danny Care and James Haskell recalled to the England side for the third Test against South Africa on Saturday,",neutral
248446575184080896,20668288,"Tottenham striker Emmanuel Adebayor missed training today, and won't play in the Europa League on Thursday, because of a hamstring injury.",negative
264055660864487424,346867096,Pick the Chelsea team to play Swansea - Chelsea's focus now turns back to the Premier League and on Saturday we make... http://t.co/6Az8JiIz,neutral
113499722328711168,184882479,"RT @spin1038: Jane Lynch hosting the Emmys this Sunday.Guest presenters: Rob Lowe, Ashton Kutcher, Melissa McCarthy & Lea Michele #emmys",neutral
194634971951017985,312002931,"UPDATE: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! -- adminKIM",neutral
264112308777803776,17418812,"@bursonperson - Spotted: I just saw Elvis, I'm beginning to like the temporary 7th floor office. ;) @AOlavarria",positive
263690516183519233,21613357,Due to accidents/traffic my sat-nav took me through the Blackhall Tunnel instead of DartfordGot a nice drive past the Olympic Park though!,neutral
177711783908347905,102311432,@SJR1978 You staying up to watch Paris-Nice stage tonight? Should be exciting!,positive
119268781557161984,177665211,I've got a blog post coming up tomorrow. Topic? It's time to learn once and for all what Curtis Painter's got. Start the man. #Colts,neutral
111435753371877376,235585964,RT @vancan19: Lokomotiv Yaroslavl were on the plane that crashed in Russia this.morning. Pavol Demitra was likely on that flight. #canuc ...,neutral
261095675784228864,398484888,"Good by @eth38, quickly punched out!RT @BenCuzzupe: Tippett Saga turning more than 5th day wicket at the Adelaide Oval: http://t.co/JfHtRnoT",neutral
213357035683721216,38292346,Lots of fun this weekend.  We're at the Mardis Gras casino Friday night from 8 to midnight.  Then on Sunday... http://t.co/gt0CzhjJ,positive
264165914633715712,30692269,"They are truly changing the world One Life At A Time. If you're in Mesa, AZ tomorrow come join me and my friend @CollinRaye for a fun night!",positive
196043157811630082,52566610,just finished watching Nandito Ako for the 2nd time around @DavidArchie We Wait For David Archuleta,neutral
264201332578197506,54949969,"Sorta lucky Joe doesn't have twitter, but seriously, when he sees me on sunday morning he'll probably leave me alone",positive
263239469304524801,339586325,Tomorrow M.United vs Chelsea Do you Believe MUFC will win again? Yes = Like. No = Comment  (TOK),neutral
264230311376863232,229293747,Oh and P.S. big Adidas warehouse sale tomorrow if you're interested!,positive
262080915516313601,564208582,Watching Napoleon Dynamite with @katyholzzz = best Friday night ever! #throwback,positive
263063232695111680,358342984,People that are like 3rd year seniors << It's about time you move on w/ high school. This is not Degrassi where you're the same age forever,neutral
259636213584101376,609291174,Meryl Streep is like the coolest woman ever!! I want to be related to her! May go watch #ItsComplicated,positive
218182896693948416,52778443,"@BryanWilley78 - If you let him play his game and realize you have an oversize Cammalleri and not a Todd Bertuzzi, he may bounce back.",positive
102390146778927104,46817117,Just rode across the Brooklyn Bridge on a bike. What are you doing with your saturday?,neutral
264186765097713665,307436020,Feel the warmth in the sky at first sight i felt the energy of sun rayysss,neutral
264198793812127747,35198614,A reminder to all Hong Kong Optimist Sailors: you must pre-book your Prizegiving Curry Buffet for Sunday. Deadline... http://t.co/KIeqRfbO,neutral
100213172782383104,303242952,"I've had better weekends. But whatever, I'm going to use today to sleep and watch Dexter. And that's perfect.",positive
241382989374820352,633020678,"So theres a Jordan's release tomorrow at Florida Mall, am I going to be a sneaker head and go get them ??",neutral
237235329806004225,749604048,@Kreuzer_11 I really do hope they finish the trade by Tuesday or Wednesday. Gagner is a real solid player and could help the sabres,positive
264261773165727744,89409006,"Another beauty of a day in Athens, Greece. I trust you'll have an exceptional Friday wherever in the world you are. Much love.",positive
259535556055269376,28207562,"Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I'll be walking, jumping and running tomorrow.",neutral
264174898807717888,463661547,"the glass may be rising, but it's not getting any warmer here, Lago del Desierto, Argentina http://t.co/Hp4S2M5G",negative
264180373813067776,747740737,FB: Three runs do the trick for MTSU and they are out to their own 33-yard line. 1st and 10,neutral
262562276727476226,623205262,"@AngelEduJr it's not that bad, we have Purim, which it's almost the same thing but it's on March",positive
263742676778774528,630958824,"Other than lemon tea&lemonade. Coke &Pepsi are my 2nd favorites. As unhealthy they are, i cant/wont stop drinking them,they're just so good",positive
262680939182837760,776723245,Joes will be off road on Monday and Tuesday due to the impending storm.  Stay safe and hope to see you wednesday at Drexel!,neutral
260119690922303489,341854028,So I haven't seen this friend since 7th grade and I just found out she's in the Covina band! They go to Utah!,neutral
264102295392882689,43577828,"@TheFFAddict I had Vick and Flacco, needed an upgrade.  Vick may get benched, Jennings a back up again soon. I thought it was a win for me.",positive
111464941843775489,113709823,@derekblasberg Uh-Oh - you must have loathed my apartment - why didn't Madonna have her outburst in July???,negative
245853635068706816,373098543,"Don't forget, I'll be at Volare tonight and tomorrow for my birthday. Instead of gifts, please donate a food item... http://t.co/wOqHMCTp",neutral
258310881061003265,25411971,I'm delighted that Tina Fey and Amy Poehler are hosting the Golden Globes. How am I supposed to wait until January 13? #wantthistohappennow,neutral
251650645025751040,433070352,Watching Joseph Prince. Getting fed. U may think it but u don't have to say it. Speak Gods words. #Pastor #faith #Word,neutral
264184897537732608,292684772,"Second last show of the season, 19th annual Gift of Art, with the artists of the #kanata Civic #art #gallery. Stop in! http://t.co/BkQnxEC0",neutral
227596482226843649,619152473,"Raw 1,000: Rock to get a WWE Championship match at the Royal Rumble this January http://t.co/ezuXHOCl",neutral
247850018541817856,16383461,One more day left in Iqaluit. Back home in Ottawa tomorrow,neutral
102794392502415360,19749203,"MARCIA GAY HARDEN is 52 today...loved her #SVU roles as an FBI agent, and especially the ""Amanda Knox"" movie.",positive
264200833707679745,888149516,Even though I already know how it ends... Im watching the CMAs tomorrow just to see blake drunk,neutral
264254129050886144,430464836,@April_VT my last day at bobs is the 4th.. I think I'm going to Georgia in a couple weeks..,neutral
264145749829369858,401605092,This Thursday Night Football game sucks. But Go Chiefs! I just want to see hot head Rivers explode on the sideline tonight.,negative
263768320371736576,98698160,NEWS: Plan B confirms February UK tour with support from Labrinth and Rudimental! http://t.co/uQpkOOmo,positive
257118643270328320,94943101,@Built4dTough first meet December 8th in the Murphy center,neutral
257842004711600128,284154037,@Magwer84 And who had Maidana fought before the Khan fight? Hahahaha and he lost to Devon Alexander in February who is shit also! #clueless,negative
264251124494761984,230927262,I may not be a diehard fan of SS but all the things I've heard about this man make him sound like a hero. My http://t.co/NRf1mBn8,positive
256411078899159040,241049629,Fabio Capello (Russia's head-coach) wishes Cristiano's injury was more serious. (Russia will play against Portugal tomorrow in the WCQ),negative
264218809693503488,64619995,@DonManolo_ @JakeMcWavyNYC you can't be serious you're acting as if Parker just sat down for those rings. Parker makes the spurs what they r,negative
100608339964207104,300529873,sept 9-11th pcb florida 60$ a person due by aug 27th need 15 more people to fill the bus dm me,neutral
201602804169715712,39453531,"Looks like Indonesia will face the Pats in the semis. Warriors lead the Singapore Slingers, 77-67, with over 6 mins left in the 4th",neutral
263754983554576384,82458078,@Raiders_Spurs Reggie isn't interested in dealing picks like the old regime.  Can't see him parting with anything other than a 6th or 7th,negative
262770437262548993,472835057,Last Saturday!:) #Happy Halloween!!:)   Can someone make me an edit of Zayn Malik?:) Thanks in advance.. #hi http://t.co/x2fK5C8x,positive
264138191030874112,850357831,@Real_Liam_Payne I wanted you to know that here in Argentina is going to make a directioner fest 10 November te Amo TE AMO te amo!,neutral
263602043405623296,312824194,"Halifa Ayan Yusuf is 21 Years Old, she was born in Hargeisa in Somalia n she is ready for the finals at the Mlimani City Hall on December 7",neutral
104032618705715200,7807292,Hide in country clubs all U want Boehner! ReverseRobocall.com launching soon & I'm one of 1st in line! Join me. #launch http://t.co/6Qpx3X4,positive
263128048264704000,158419467,"And to the 2 girls in front of us that sat down and played Temple Run the whole time, why did you even come? #confused",negative
264177034153037825,23679553,Wrapping up a 14 hour day in Huntsville. LOVE watching the Labs AND my students work. Can't wait for more tomorrow.  WooHoo!  #thealienlife,positive
264011170267148289,54025501,Mommy's bday is the 17th.... Not sure what to get her yet,neutral
264152388418547712,61830970,Are the Canes the biggest losers in the Marlins Park deal? Losing the Orange Bowl = Not good for their program. Bad look at Sun Life.,negative
261566453730398208,278680615,"Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: http://t.co/zfr3EylG",neutral
264174823473819648,196324658,I was really excited about seeing the Knicks and Nets play tonight but I guess I have to wait until November 26 :(,neutral
264084248057765888,276217600,@Aaron_LW well I'm currently on holiday in Portugal coming home tomorrow then going to Poland on Tuesday for a holocaust memorial trip!,neutral
111718983148904448,261825826,"""@LeighFrancis: Celebrity Juice tonight 10pm itv2. Hurrraaaaah! its a Back to school special"" who's featuring ! The wait is too much ! Ooosh",positive
258038917771694080,240413891,"I never had a good time, I sat by my bedside, with papers & poetry about Estella.",negative
256887019832229888,68604529,Tune into @NASCARESPN for live coverage of tonight's NNS race. @KevinHarvick starts 5th in the 200-lap event. #NASCAR,neutral
261460723564167168,536715611,Just close your eyes The sun is going down You'll be alright No one can hurt you now Come morning light You and I'll be SAFE AND SOUND #NP,positive
111442617157431296,35304507,Can't wait for tomorrow night! And no not bc of jersey shore but bc it's the first official game of the NFL season!,positive
258255016714985472,28116951,I hope y'all come 2 Take Ur Loved One 2 the Doctor Day at Liacouras Center Saturday. I gotta be there at 730am & need entertainment!!!,positive
259807563498016770,155786685,Join us for worship on Sunday 10/28 and enjoy the Dance Ministry and Joyful Noise at both services 8:45 and 10:10.,positive
235235508580663296,528286123,Also excited to see SimCity and BF3 Armored Kill during the @EA conference tomorrow,positive
251227981064847361,19569187,I have 2 passes for Looper in Pico Rivera on Thursday. Message or text me if you want them.,positive
263640792415997953,209682819,@CUTE_AF I'll make you the cd's while at work so you may add it to your collection if you like! lol :) Girl Poetic Justice n Gold Alpinas!,positive
264207636759732224,261366662,@SoonerSweethert Jason will prove himself again tomorrow when he sells out stadiums in more record times.,positive
263588176621342720,20668288,Aston Villa midfielder Karim El Ahmadi will miss Saturday's trip to Sunderland through suspension following his fifth booking of the season.,neutral
264225227997847552,142862073,"Chicken, basketball, and you ratchet hoes?! New Thursday Tradition.",neutral
264103323584589825,185188211,Cba for tomorrow just want tomorrow night and Saturday night,neutral
264113222842462209,357433185,@Shinybiscuit @Ingredientsrec Was cult viewing from my 6th form days with Vic's big night out. Channel 4 had all comedy/sport bases covered!,positive
263463909325934593,52888361,"Kevin Bacon, Paul Rudd and 8 Other Stars to Appear in Friday the 13th or Halloween Movies http://t.co/I5dEWZcy via @AMC_TV",neutral
245922342776213505,242746743,My sister and I are going to SM this Saturday afternoon to watch Lorax. I am so asking my dad for popcorn money. :)),positive
264206806220431360,867353130,@thedylanholland you should totally come and perform in Houston and while your at it come and visit the Houston Rodeo in March :),positive
261038961206652928,87394010,"India is the 132nd country out of 185 countries in the world to do business easily, by World Bank! Singapore is the 1st and 4th is USA!",neutral
246705703996235777,156399860,Playstation Vita ordered. I should have it on Tuesday and then LBPV the Tuesday after that. :),neutral
240386126517510144,71817244,"#Loanwatch: Ben Amos is a doubt for tonight's Hull City game vs Doncaster (2nd round League Cup), with a groin problem.",negative
227195870079246337,210927606,@sfj Making a Spotify list of albums you mention in your @frank_ocean piece.  Cherry Moon stk or Sign 'O the Times Prince's 7th album?,neutral
263786382282072064,541060036,Feet First has #PrincetonTec headlamps! Hope to so you all at the Young Life 5k Saturday.,positive
264066364216578048,329325148,"casually sat in the toilet at the hospital on the phone to Harry then Ben, standard",neutral
263492516958048256,458885616,This time tomorrow night ill be partying it up in chapel hill :) #cantwait,positive
264237314774011904,125250080,"Get paid way later today, probably going to go see sky fall on the 9th or Man With The Iron Fists idk which one 2 choose?",neutral
262861404577599488,276194903,"Morning Twitterites! Goal: By 5pm Friday, want to see MSM report on Benghazi, and Obama below 42% in polls. HAMMER IT HOME, PATRIOTS!",positive
111779283248226305,42046923,"A quote from 23 Yrs. ago today -- ""Republicans understand the importance of bondage between parent & child.""......man, I miss Dan Quayle.",neutral
251975339834740737,24611225,Watching the brilliant rick stein making paella on Saturday kitchen live....,neutral
259484418043953152,339989532,Lady boner from Channing Tatum in the Vow right now and the fact that I get McDonald's breakfast tomorrow with @megnoel5250 #winning,positive
264217152553377793,629059435,Spending quality time with katherine louise and mileys smiley! Katie leaves indiana tomorrow. #sadtweet #gonnamissher #sad #gonnacry,neutral
253305058832306177,567817247,"Just to be sure. Tomorrow is America Day, right? Because I don't wanna be the redneck in a sea of gods",negative
262582372724252672,286028314,"Watching Underworld with Jace, having a pretty nice Sunday.",positive
253544117030760450,331758628,continued : Emmanuel Adebayor has not travelled with the squad for our Europa League away tie in Greece tomorrow evening.,neutral
264155228813795328,574029111,"The word is that Good Morning America will air a piece on the Yoga Face tomorrow betwen 8 and 9 am, Eastern... http://t.co/iGZbw20P",neutral
262261652634890240,399648679,3:35 Saturday night in Okinawa... Lets call it a night. Lights Out.,neutral
260613420578140160,83752769,I just may be the only person who still play Temple Run,neutral
259077598968180736,465114198,#Trayvon My daily tweet(s) 10/17 and 10/18 in memory of Trayvon Martin - killed 236 days ago.~May you Rest in Peace~ (Love to the family),negative
264078531166863361,540244506,@WardChanning Hey Channing Tony Provias from Aberdeen Hope you get a sack on Murray this Sat!!!,positive
264227153917399041,189813479,In our busy lives in Dubai could we just spare a moment of silence this Friday morning for the people who still wear crocs.,neutral
262390296397107200,92839171,"Fuck you, band that covered it on Friday night, and fuck you Ricky Martin for existing in the first place you big jerk.",negative
253512090113961984,279157062,Tjo today I heard that Eskom's rebate is untill march for the solar. Its nice to be connected,positive
263758857342418944,604139873,"""Over Again"" is the 2nd Ed song on TMH. A ballad where Harry, Niall, Liam, Zayn and Louis sound most comfortable via @1Dliveupdates",positive
264231611883724801,25599348,Friday Find-A-Friend: <3 <3 <3 is all Sam the Labrador does and <3 <3 <3 is all he asks for in return. http://t.co/9Lpr5Sey #dontshopadopt,neutral
212172954275037184,164473705,"""Tomorrow"" by The Winans is on my heart so heavy this morning... Wonder who needs to hear it!",positive
101664330587717632,76529631,@TNA_GUNNER Been trying to decide on a new show to watch & always get tons of Sons of Anarchy suggestions. I may go 4 it. Have a blessed day,positive
227281690123444224,163637466,#justsayin #music Jason Vernau Live @ SET Nightclub Miami February 25th 2012: Jason Vernau is back with some swe... http://t.co/9FQ3Y9rj,neutral
263388380115636224,342814879,"For those in Ohio who care, Buckeyes would be 6th in the BCS right now ... behind 1-loss LSU",neutral
107657063471128577,362885872,"The Boys' took care of business tonight! 23-17 over the damn viqueens. Felix, Dez, & Romo went HAM!",positive
252137058905255936,219926708,"My saturday just got BETTER, BRIGHTER and BOLDER.",positive
261782027735531521,309599148,3rd in 2 games!!! Emile Heskey bags the opener for Newcastle Jets. He Scores when he wants ! :P  x) http://t.co/FJo5ZN6G,positive
263691258243977216,62532802,don't want to depress rl folk but daily mail reporting 82k sellout for eng v fiji at twickers on sat week. broader vision or deeper pockets?,negative
250878901692280832,396916177,"I don't ever Skate Etnies, but Ryan Sheckler 7's the Marana is Too Sicc! As Soon as it Comes Out in November I'm Buying a Pair :-)",positive
261326581774041088,444352908,@JordyGenevieve hahaha shut up Cupid! Yeah hopefully it does go good and Saturday and every other day!,positive
257265120118448128,236071024,If you don't pipe down I'm gonna injure Tim Howard so you have to watch Jan Mucha all year !! #InsultSomeoneLikeTysonFury,negative
263435225273618432,167968838,Excited for Halloween tomorrow I am going to be Jake from State Farm,positive
264248326914994176,46958002,"Every Thursday I go to Jesse Black in Casselberry, FL just for these girls http://t.co/brntAu0S",positive
108291720541777921,345521578,@Hopesolofans1 @hopesolo I hope my iPhone gets service tonite to find out about DWTS cause I have no power from the storm. No tv no nuttin,negative
264030262487306240,54243066,@bloodbubble im going to Bali tomorrow for the weekend for office retreat,neutral
100182951316291584,225170631,RT @Youngcules: Nolito with an assist and a superb winner for Benfica against Arsenal last night. He really is turning on the heat!,positive
264222433475702785,774213259,"Big day coming up for! Word from cutoms and UPS is we will have our bouncy castle, by tomorrow. i'm praying their right. #ogoplay",positive
264230276320862209,840005906,"@emily_fung Hey, what time are we suppose to be at school on Monday and what time will it end?",neutral
232415485512253440,103268829,"If @TheRock wins the @WWE Title at #RoyalRumble, then he would have to defend it in his 1st ever Elimination Chamber match.",positive
263246486358351872,47958843,@KValdez10 no JK.. Wait when are you available???!!! Rafa is pwede on Friday and you said Friday greenbelt.. Am I roight? =)),positive
100468926353379328,255606254,I'm worried I may sing out loud on the train!! Beyonce's album just gets me in the singing mood everytime!,positive
246273375423578112,126523303,Kristen Stewart flew all the way to Hungary from LA to celebrate her 20th bday w/ Robert Pattinson who's actually filming Bel Ami der #FACT,neutral
179484875588509696,34879851,"Saya mengirim 166 foto di Facebook dalam album ""JAVA JAZZ on the MOVE, Supermall Karawaci"" http://t.co/WnzTBZyw",neutral
100167560519094272,313497125,@steffmcshane hiya good morning raining in scotland today mite just have a pj day ;],positive
222478854202195968,547787503,I sure hope the skate center plays decent music tomorrow @Cpolk_22,neutral
217011745909248000,413884809,Is anyone I know going to the Joseph wright induction day on Wednesday? #loner #scared,neutral
264240041021280256,287524971,"You know what, i dont give a shit about tomorrow YOLO",negative
104908489066946561,225442207,RT @TAN_Network: Foreign Minister Surapong to file complaint against Democrats with police on Mon at 3pm,neutral
264188329455652864,56168587,Gonna go to zumba with my mom Mondays Wednesdays nd Fridays then zumba at school on Thursday nd on Tuesday kettle bell work outs!,neutral
264028489068445696,156801080,"I just have to remember to go online tomorrow and watch Grey's Anatomy , Scandal , &' Vampire Diaries .",neutral
262917245779443712,579255999,Trent Richardson is the bad-weather back the Cleveland Browns have long needed: Bill Livingston's Mon... http://t.co/deHRCcdj #cleveland,negative
244804450710061056,533185090,Democratic leaders see this video report & the CoNi report & find out the truth on 7th Feb in Maldives http://t.co/h61Avv8z,neutral
229042926896951296,593920264,"be sure to pick up a ticket for our show at the Rex Theatre, August 9th, Here! -> http://t.co/IF9d7Bea",neutral
252226914398388224,24635989,Plies is just Kirk Franklin on a Saturday night,neutral
264240983032614912,123520382,C'mon c'mon does sound like Queen's we will rock you somehow...,neutral
233958709238321152,126663245,"Mohsin Hamid's 2013 novel = ""How to Get Filthy Rich in Rising Asia"". Think they need more typefaces on the cover? http://t.co/V2wt3yO0",neutral
218112827485986816,502177948,"So excited to be at The Bold Manor with @BoldAcademy team, preparing for Bolder arrival on Sunday! http://t.co/KBhuLqgI (via @Cloe_Shasha)",positive
263947164919668736,22902704,@gianicos @mikejefferiesl4 That's like blaming Rafa for the season we finished 7th while ignoring the negative impact of Cecil and H&G!,negative
258727866496335872,262427633,"SPC places parts of central & eastern NC in the ""Slight Risk"" category for strong to severe storms with possible damaging winds on Thursday.",neutral
100335210192834562,3332001,"Longline bras hurt to dance in, I can drive in wellies, a white haired man has never left the #iom, merlin was a saucy old sorcerer. Night.",neutral
262292710050918401,344927894,Halftime here at the San Siro. still 0-0. can the 2nd half produce goals?,neutral
263715846407483392,88070022,I think I'm gonna head to Ulta tomorrow and see if they carry the Red Carpet Manicure gel polishes in stores. I want black gel polish ASAP,neutral
255498184619618304,619819759,Now... I miss Rui En on TV. It's okay... 18 February marks the day when Rangels get to see her again.,positive
244485852003172353,736203206,"Best attitude for living:   ""My Pain may be the Reason for Somebody's Laugh, But My Laugh Must Never Be the... http://t.co/kLcELM2d",positive
263865406131933185,70525634,I'm assuming that HEB ran out of candy and people decided to give out pizza instead because it was busier than Super Bowl Sunday today,negative
264048509362257921,49009971,"@oomzee just realized i had 400 credits on my acc left, got one pack nothing in it but a free pack with it, di maria 2nd pack :)",positive
164454964138225664,20504614,Royal treatment: stars at MIDNIGHT TANGO opening tonight include Camilla Parker Bowles. Did she join the standing ovation?,neutral
233511080792555521,746975958,@BarRefaeli Could you wish a Friend Happy Birthday? :) His name is Laurin!  It's his 18th Birthday and he's a big fan. Thanks in advance!,positive
